NU_ANO,NT_GER,NT_FG,NT_CE_D1,NT_CE_D2,NT_CE_D3
2021,8.7,12.7,50,15,10
2021,8.7,0,0,0,0
2021,8.7,2.6,10,30,25
2021,8.7,20.8,0,0,10
2021,8.7,29.3,0,35,0
2021,8.7,9.5,20,0,0
2021,8.7,21.2,0,0,0
2021,8.7,22.4,0,0,0
2021,8.7,22.5,0,0,0
2021,8.7,22.5,0,0,0
2021,8.7,22.5,0,0,0
2021,8.7,0,0,0,0
2021,8.7,22.5,0,0,0
2021,8.7,0,0,0,0
2021,8.7,21.8,0,0,0
2021,8.7,6.4,55,45,0
2021,8.7,22.5,0,0,0
2021,8.7,11.1,10,55,20
2021,8.7,20.2,35,50,10
2021,8.8,12.9,0,0,0
2021,8.8,13.9,0,0,0
2021,8.8,3.4,0,0,0
2021,8.8,5,0,20,10
2021,8.8,5.4,40,10,0
2021,8.8,10.9,0,0,0
2021,8.8,10.8,0,0,0
2021,8.8,21,20,0,0
2021,8.8,10.3,25,0,0
2021,8.8,8.4,30,0,0
2021,8.8,12.9,0,0,0
2021,8.8,30.6,10,0,20
2021,8.8,14,35,0,25
2021,8.8,12.9,0,0,0
2021,8.8,9.5,10,0,25
2021,8.8,22,0,15,0
2021,8.8,16.5,30,0,20
2021,8.8,4.8,35,20,0
2021,8.8,5.6,0,20,0
2021,8.8,22.4,0,0,0
2021,8.8,10.1,20,0,0
2021,8.8,3.2,10,25,0
2021,8.8,35,0,0,0
2021,8.8,7.5,70,10,30
2021,8.8,8.5,0,0,0
2021,8.8,20.1,0,100,0
2021,8.8,9.5,0,0,0
2021,8.8,8.5,0,0,0
2021,8.8,8.5,0,0,0
2021,8.8,0,70,60,30
2021,8.8,2,0,0,0
2021,8.8,19.4,10,15,5
2021,8.8,35.2,0,0,0
2021,8.8,10.4,30,45,0
2021,8.8,19.4,30,0,0
2021,8.8,7.5,35,0,0
2021,8.8,8.5,0,0,0
2021,8.8,11.7,25,40,0
2021,8.8,7,0,10,0
2021,8.8,12.5,10,0,50
2021,8.8,2,0,0,0
2021,8.8,7.5,0,35,0
2021,8.8,11.3,10,0,0
2021,8.8,7.5,0,25,10
2021,8.8,12.9,0,0,0
2021,8.8,13.7,30,35,5
2021,8.8,9.5,10,15,0
2021,8.9,22.5,0,0,0
2021,8.9,23.2,0,0,0
2021,8.9,22.5,0,0,0
2021,8.9,9,40,0,0
2021,8.9,11.1,0,0,0
2021,8.9,0,15,0,0
2021,8.9,11.1,0,0,0
2021,8.9,4.2,30,15,15
2021,8.9,16.6,25,25,0
2021,8.9,11.3,0,0,0
2021,8.9,0,0,15,0
2021,8.9,7.5,0,15,0
2021,8.9,22.5,0,0,0
2021,8.9,4.2,0,30,0
2021,8.9,2,0,45,0
2021,8.9,2,0,45,0
2021,8.9,21.4,20,0,0
2021,8.9,18.6,30,0,10
2021,8.9,22.7,0,0,0
2021,8.9,11.1,0,0,0
2021,8.9,22.5,0,0,0
2021,8.9,7.5,0,0,40
2021,8.9,10.1,0,0,0
2021,8.9,7.5,0,10,0
2021,8.9,0,50,0,40
2021,8.9,19.9,25,5,0
2021,8.9,10.1,0,0,0
2021,8.9,4.2,30,0,0
2021,8.9,8.9,0,0,0
2021,8.9,8.9,0,0,0
2021,8.9,2,30,15,0
2021,8.9,23.4,0,0,0
2021,8.9,20.5,55,45,0
2021,8.9,15,0,0,0
2021,8.9,23.4,0,0,0
2021,8.9,22.5,0,0,0
2021,8.9,23.5,50,30,0
2021,8.9,22.5,0,0,0
2021,8.9,10.3,20,45,30
2021,8.9,15,25,0,40
2021,8.9,22.5,0,0,0
2021,8.9,0,10,5,0
2021,8.9,18.6,20,20,0
2021,8.9,11.1,0,0,0
2021,8.9,0,25,0,0
2021,8.9,7.5,0,0,10
2021,8.9,8.8,10,15,5
2021,8.9,0,5,0,10
2021,8.9,0,0,10,5
2021,8.9,7.8,20,45,45
2021,8.9,1,5,5,0
2021,9,19.6,0,20,0
2021,9,11.5,0,0,15
2021,9,15.7,15,30,15
2021,9,9.9,20,75,5
2021,9,22.5,0,0,0
2021,9,32.5,25,0,0
2021,9,22.5,0,0,0
2021,9,6.2,20,0,30
2021,9,20.6,0,20,0
2021,9,22.5,0,0,0
2021,9,9.5,55,30,0
2021,9,22.5,0,0,0
2021,9,22.5,0,0,0
2021,9,22.5,0,0,0
2021,9,22.5,0,0,0
2021,9,22.5,0,0,0
2021,9,24.7,0,0,0
2021,9,22.5,0,0,0
2021,9,11.5,0,0,0
2021,9,12.9,0,0,0
2021,9,22.5,0,0,0
2021,9,21.5,25,0,0
2021,9,22.5,0,0,0
2021,9,7.5,0,20,0
2021,9,32.8,20,0,0
2021,9,15.1,55,0,10
2021,9,13.7,0,0,0
2021,9,15.7,10,50,0
2021,9,22.5,0,0,0
2021,9,14.5,30,35,5
2021,9,9.5,0,15,0
2021,9,24.6,0,0,0
2021,9,22.5,0,0,0
2021,9,22.5,0,0,0
2021,9,22.5,0,0,0
2021,9,22.5,0,0,0
2021,9,22.4,0,0,0
2021,9,22.5,0,0,0
2021,9,17,0,35,0
2021,9,22.5,0,0,0
2021,9,9.1,0,0,0
2021,9,10.3,0,0,0
2021,9,22.5,0,0,0
2021,9,2.6,50,0,30
2021,9,23.6,0,0,0
2021,9,22.5,0,0,0
2021,9,22.5,0,0,0
2021,9,15.1,10,45,10
2021,9,21,0,15,0
2021,9,16.6,10,30,0
2021,9,9.1,0,0,0
2021,9,30,0,40,0
2021,9,15,50,0,0
2021,9,22.5,0,0,0
2021,9,9.4,0,0,0
2021,9,13.9,0,0,0
2021,9,16.6,25,20,10
2021,9.1,7.6,50,0,70
2021,9.1,8.9,20,15,0
2021,9.1,15,0,0,0
2021,9.1,15.9,0,45,0
2021,9.1,12.1,0,0,0
2021,9.1,12.1,0,0,0
2021,9.1,10.7,0,0,0
2021,9.1,15,0,0,0
2021,9.1,12.1,0,0,0
2021,9.1,4.4,40,90,10
2021,9.1,7.5,80,0,30
2021,9.1,2,10,50,20
2021,9.1,8.5,50,30,15
2021,9.1,10.7,0,0,0
2021,9.1,4.4,0,35,0
2021,9.1,25.1,0,45,30
2021,9.1,8.9,20,0,0
2021,9.1,23.9,0,0,0
2021,9.1,12.1,0,0,0
2021,9.1,9.5,0,0,0
2021,9.1,15,0,0,0
2021,9.1,19.4,10,0,30
2021,9.1,13.3,0,0,5
2021,9.1,11.9,0,0,0
2021,9.1,9.5,50,30,25
2021,9.1,9.5,10,10,10
2021,9.1,25.1,10,45,20
2021,9.1,22.2,0,0,10
2021,9.1,15,0,0,0
2021,9.1,9.5,0,0,0
2021,9.1,7.4,0,15,0
2021,9.1,0,20,0,0
2021,9.1,16.4,30,0,30
2021,9.1,12.7,30,35,20
2021,9.1,9.5,0,0,0
2021,9.1,11.9,0,0,0
2021,9.1,15,0,0,0
2021,9.1,11.1,20,0,0
2021,9.1,3,0,0,0
2021,9.1,2,10,0,0
2021,9.1,2,10,0,0
2021,9.1,25.9,20,50,0
2021,9.1,7.5,20,25,0
2021,9.2,14.9,55,0,0
2021,9.2,14.7,0,0,0
2021,9.2,17.4,25,15,0
2021,9.2,5.4,15,45,0
2021,9.2,0,0,0,0
2021,9.2,3.2,0,45,0
2021,9.2,11.1,0,0,10
2021,9.2,0,0,0,0
2021,9.2,0,0,0,0
2021,9.2,12.5,0,0,0
2021,9.2,10.1,0,0,0
2021,9.2,0,0,0,0
2021,9.2,0,0,0,0
2021,9.2,10.1,0,0,0
2021,9.2,2.4,10,0,0
2021,9.2,10.5,0,35,50
2021,9.2,3.6,0,0,0
2021,9.2,21.4,25,0,0
2021,9.2,0,15,0,0
2021,9.2,7.5,0,10,15
2021,9.2,7.5,0,15,0
2021,9.2,4.8,0,0,0
2021,9.2,7.5,0,20,15
2021,9.2,0,0,0,0
2021,9.2,15,0,60,0
2021,9.2,18.9,0,20,15
2021,9.2,16.4,0,0,0
2021,9.2,11.7,25,0,0
2021,9.2,0,0,0,0
2021,9.2,20.4,0,20,0
2021,9.2,29.2,50,0,0
2021,9.2,7,30,20,0
2021,9.2,5,0,0,0
2021,9.2,13.1,10,0,0
2021,9.2,9.9,0,30,0
2021,9.2,14.4,0,45,15
2021,9.2,3.6,0,0,0
2021,9.2,26.1,0,0,0
2021,9.2,0,0,0,0
2021,9.2,0,0,0,0
2021,9.2,4.2,25,35,10
2021,9.2,11.7,40,15,40
2021,9.2,18,0,50,0
2021,9.2,14.5,0,0,0
2021,9.2,23.4,0,0,0
2021,9.2,0,0,25,0
2021,9.2,11.3,0,0,0
2021,9.2,7.5,0,15,0
2021,9.2,8.5,10,0,0
2021,9.2,26.1,0,0,0
2021,9.2,25.8,0,0,0
2021,9.2,0,0,0,0
2021,9.2,10.4,25,75,0
2021,9.2,0,0,0,0
2021,9.2,10.1,10,0,20
2021,9.2,12.4,0,0,0
2021,9.2,7,10,0,40
2021,9.2,10,0,0,0
2021,9.2,10.1,0,0,0
2021,9.2,0,0,0,0
2021,9.2,15,20,0,50
2021,9.2,11.1,10,15,0
2021,9.2,0,0,0,0
2021,9.2,24.6,0,0,0
2021,9.2,7,30,0,20
2021,9.3,15,0,0,0
2021,9.3,3.4,0,30,15
2021,9.3,12.3,75,0,0
2021,9.3,23.2,10,0,0
2021,9.3,15,0,0,0
2021,9.3,11.3,0,0,25
2021,9.3,15,0,0,0
2021,9.3,10.3,30,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,18.7,30,0,20
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,2.4,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,2.4,0,0,0
2021,9.3,10.4,0,0,0
2021,9.3,19.3,0,0,30
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,7.5,0,20,0
2021,9.3,10.5,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,7.5,0,20,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,0,35,50,15
2021,9.3,15,0,0,0
2021,9.3,20.8,55,15,40
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,8.4,5,0,40
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,11.5,25,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,13,60,90,10
2021,9.3,8.4,50,0,0
2021,9.3,15,0,0,0
2021,9.3,5.8,0,40,0
2021,9.3,23.2,20,0,0
2021,9.3,21.9,0,25,0
2021,9.3,15,0,0,0
2021,9.3,23.5,0,0,0
2021,9.3,15,0,0,0
2021,9.3,22.5,15,0,10
2021,9.3,15,0,0,0
2021,9.3,15.1,0,0,0
2021,9.3,7.5,0,0,50
2021,9.3,15,0,0,0
2021,9.3,15.1,0,0,0
2021,9.3,23.6,0,0,0
2021,9.3,18.4,20,15,15
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,16,0,0,0
2021,9.3,15,25,25,25
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,10.3,15,5,10
2021,9.3,9.5,0,0,5
2021,9.3,2.6,0,0,10
2021,9.3,24.4,40,25,20
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,11.9,20,0,0
2021,9.3,1.4,40,50,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,10,0,25,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,30,45,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,10.5,30,0,0
2021,9.3,15,0,0,0
2021,9.3,22.5,0,25,0
2021,9.3,13.9,15,30,35
2021,9.3,13.3,65,0,20
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.3,15,0,0,0
2021,9.4,11.7,0,0,25
2021,9.4,12.5,75,0,0
2021,9.4,24.5,0,0,0
2021,9.4,37.4,0,0,0
2021,9.4,5.6,0,0,0
2021,9.4,37.5,0,0,0
2021,9.4,20.4,55,60,0
2021,9.4,2,0,0,15
2021,9.4,25.4,0,0,0
2021,9.4,37.5,0,0,0
2021,9.4,37.5,0,0,0
2021,9.4,13.3,0,0,0
2021,9.4,8.5,0,0,15
2021,9.4,9.1,55,45,0
2021,9.4,17,0,0,0
2021,9.4,12.5,50,35,10
2021,9.4,10.7,0,0,0
2021,9.4,11.9,0,0,0
2021,9.4,11,0,0,0
2021,9.4,10.9,0,0,0
2021,9.4,18.3,30,0,25
2021,9.4,4.8,50,0,20
2021,9.4,33.2,30,0,0
2021,9.4,3,10,0,0
2021,9.4,11,25,70,10
2021,9.4,22,0,25,5
2021,9.4,4.4,0,0,0
2021,9.4,12.2,20,0,0
2021,9.4,32.9,0,30,0
2021,9.4,25.1,0,0,0
2021,9.4,22.7,90,10,0
2021,9.4,8.9,20,25,0
2021,9.4,15.5,0,0,0
2021,9.4,12.7,25,35,15
2021,9.4,15.9,25,5,40
2021,9.4,12,0,0,0
2021,9.4,10.9,0,0,0
2021,9.4,24.2,0,0,0
2021,9.4,9.5,0,10,0
2021,9.4,4.2,0,0,0
2021,9.4,5.6,0,0,0
2021,9.4,10.9,0,0,0
2021,9.4,22.4,0,10,0
2021,9.4,9.2,35,5,0
2021,9.4,21.5,0,15,0
2021,9.4,10.9,0,0,0
2021,9.4,4.4,30,30,0
2021,9.4,11.9,0,0,0
2021,9.4,15.2,0,0,0
2021,9.4,20.5,30,0,10
2021,9.4,3,10,0,0
2021,9.4,14.5,40,0,40
2021,9.5,15,0,0,0
2021,9.5,22,0,15,0
2021,9.5,11.1,10,0,0
2021,9.5,7.5,0,45,10
2021,9.5,4.8,0,0,0
2021,9.5,15,0,0,0
2021,9.5,16.5,25,0,45
2021,9.5,15.6,0,0,0
2021,9.5,11.1,0,0,0
2021,9.5,7.5,0,0,0
2021,9.5,7.5,0,0,0
2021,9.5,15,0,0,0
2021,9.5,15.3,30,90,30
2021,9.5,15.9,0,0,0
2021,9.5,13.5,0,0,0
2021,9.5,13.7,0,0,0
2021,9.5,0,0,0,0
2021,9.5,3,0,0,0
2021,9.5,15,0,0,0
2021,9.5,5.8,25,10,0
2021,9.5,7.5,40,0,0
2021,9.5,15,0,5,0
2021,9.5,3.4,10,0,0
2021,9.5,15.9,0,0,0
2021,9.5,2.6,5,0,10
2021,9.5,15,0,0,0
2021,9.5,16.5,20,20,30
2021,9.5,10.9,0,25,0
2021,9.5,21,0,0,40
2021,9.5,0,30,0,0
2021,9.5,13.5,0,0,0
2021,9.5,15,0,0,0
2021,9.5,7.5,0,0,0
2021,9.5,19.8,10,20,0
2021,9.5,12.7,50,0,50
2021,9.5,15,0,0,0
2021,9.5,11.1,0,0,0
2021,9.5,3.6,20,50,10
2021,9.5,12.9,20,70,5
2021,9.5,0,30,45,0
2021,9.5,15,0,0,0
2021,9.5,2.4,0,60,0
2021,9.5,11.3,0,0,0
2021,9.5,26.4,20,0,55
2021,9.5,15,60,15,5
2021,9.5,10.5,10,15,10
2021,9.5,21,0,30,10
2021,9.5,2.4,15,0,0
2021,9.5,17.7,50,0,10
2021,9.5,15,0,5,0
2021,9.5,15,0,0,0
2021,9.6,16,0,45,15
2021,9.6,14.1,0,0,0
2021,9.6,0,0,0,0
2021,9.6,0,0,0,0
2021,9.6,10.6,10,10,15
2021,9.6,11.1,20,0,0
2021,9.6,26.2,0,0,0
2021,9.6,27.1,0,0,0
2021,9.6,13.5,25,0,0
2021,9.6,2,10,0,10
2021,9.6,30.8,0,50,0
2021,9.6,4,10,0,0
2021,9.6,11.5,0,0,0
2021,9.6,8.8,0,20,0
2021,9.6,5,0,0,0
2021,9.6,0,0,0,0
2021,9.6,25.1,0,15,0
2021,9.6,0,0,15,20
2021,9.6,25,40,0,50
2021,9.6,1,0,5,0
2021,9.6,21.8,0,20,0
2021,9.6,10.3,30,0,10
2021,9.6,26.2,0,0,0
2021,9.6,16,0,0,0
2021,9.6,0,0,0,0
2021,9.6,4.6,0,45,0
2021,9.6,16,0,0,0
2021,9.6,0,0,0,0
2021,9.6,0,0,0,0
2021,9.6,23.8,30,0,0
2021,9.6,11.5,0,0,0
2021,9.6,2.8,0,45,15
2021,9.6,18.1,50,0,10
2021,9.6,15.4,50,15,10
2021,9.6,16,0,0,0
2021,9.6,9.2,0,15,0
2021,9.6,16,0,0,0
2021,9.6,4,0,50,0
2021,9.6,0,0,0,0
2021,9.6,3.6,10,60,15
2021,9.6,20.4,50,60,10
2021,9.6,4.2,40,35,5
2021,9.6,16.1,0,0,0
2021,9.6,0,35,0,0
2021,9.7,11.1,5,0,0
2021,9.7,16.9,30,25,0
2021,9.7,14.9,10,0,0
2021,9.7,26.3,0,0,20
2021,9.7,16.6,20,30,25
2021,9.7,16.4,0,0,0
2021,9.7,7.5,0,30,0
2021,9.7,35,0,0,25
2021,9.7,34.3,0,30,0
2021,9.7,21.4,0,25,10
2021,9.7,14.5,0,0,0
2021,9.7,26.4,0,0,0
2021,9.7,11.9,0,0,0
2021,9.7,11.9,0,0,0
2021,9.7,11.9,0,0,0
2021,9.7,16.4,30,45,0
2021,9.7,23.6,0,25,0
2021,9.7,14.3,0,0,0
2021,9.7,22.6,40,0,0
2021,9.7,8.6,30,0,0
2021,9.7,12.9,0,10,0
2021,9.7,2.4,20,0,0
2021,9.7,3,0,60,0
2021,9.7,24.5,5,15,0
2021,9.7,10.5,10,0,0
2021,9.7,15,0,0,10
2021,9.7,12.1,15,0,15
2021,9.7,16.6,0,0,0
2021,9.7,4.4,30,50,0
2021,9.7,16.1,50,0,30
2021,9.7,7.5,45,15,0
2021,9.7,13.3,0,0,0
2021,9.7,7.5,0,30,0
2021,9.7,2,0,0,0
2021,9.7,7.5,0,30,0
2021,9.7,14.5,0,0,0
2021,9.7,7.5,0,30,0
2021,9.7,9.5,0,25,0
2021,9.7,9.5,0,25,0
2021,9.7,16.7,30,40,5
2021,9.7,11.7,10,0,15
2021,9.7,17.5,0,0,0
2021,9.7,14.3,0,0,0
2021,9.7,15.2,20,0,0
2021,9.7,25.4,0,0,0
2021,9.7,12.1,0,30,0
2021,9.7,25.2,0,0,0
2021,9.7,15,10,0,0
2021,9.7,15,0,0,10
2021,9.7,8.5,0,45,10
2021,9.8,15,0,0,0
2021,9.8,7.5,0,0,0
2021,9.8,15,0,0,0
2021,9.8,23.1,0,10,10
2021,9.8,7.5,0,0,0
2021,9.8,15,0,0,0
2021,9.8,26.3,0,0,0
2021,9.8,7.5,0,0,0
2021,9.8,14.9,0,0,0
2021,9.8,7.5,0,0,0
2021,9.8,15,0,0,0
2021,9.8,15,0,0,0
2021,9.8,15,0,0,0
2021,9.8,14.7,0,0,0
2021,9.8,15,0,0,0
2021,9.8,15,0,0,0
2021,9.8,15,0,0,0
2021,9.8,15,0,0,15
2021,9.8,15,0,0,0
2021,9.8,15,0,0,0
2021,9.8,15,0,0,0
2021,9.8,15,0,0,0
2021,9.8,15,0,0,0
2021,9.8,16.9,30,35,10
2021,9.8,14.7,0,0,0
2021,9.8,7.5,0,0,0
2021,9.8,18,0,0,0
2021,9.8,15,0,0,0
2021,9.8,9.5,20,30,0
2021,9.8,28.1,0,0,0
2021,9.8,15,0,0,0
2021,9.8,7,70,65,5
2021,9.8,7.5,0,0,0
2021,9.8,7.5,0,0,0
2021,9.8,15,0,0,0
2021,9.8,16,0,0,0
2021,9.8,0,30,0,10
2021,9.8,15,0,0,0
2021,9.8,4.8,80,0,0
2021,9.8,16,0,0,5
2021,9.8,15,0,0,0
2021,9.8,0,20,0,20
2021,9.8,0,15,25,0
2021,9.8,11.1,0,25,0
2021,9.8,31.2,45,0,10
2021,9.8,7,30,35,0
2021,9.8,2.6,50,15,0
2021,9.8,13.2,0,10,15
2021,9.8,15,0,0,0
2021,9.8,15,0,0,0
2021,9.8,15,0,0,0
2021,9.8,16,0,0,0
2021,9.8,26.4,0,0,10
2021,9.8,14.9,0,0,0
2021,9.8,15,0,0,0
2021,9.8,10.9,30,5,5
2021,9.8,15,0,0,0
2021,9.8,39.2,0,0,0
2021,9.8,7.2,20,15,30
2021,9.8,14.7,0,0,0
2021,9.8,26.9,0,0,0
2021,9.8,15,0,0,0
2021,9.8,0,50,0,0
2021,9.8,15,0,0,0
2021,9.8,11.1,0,10,0
2021,9.8,15,0,0,0
2021,9.8,15,0,0,0
2021,9.8,15,0,20,50
2021,9.8,16,0,0,0
2021,9.8,15,0,0,0
2021,9.8,11.1,15,15,10
2021,9.8,15,0,10,5
2021,9.8,6.4,15,45,10
2021,9.8,10.5,50,0,0
2021,9.8,5.4,0,45,0
2021,9.8,2.6,0,0,0
2021,9.8,9.6,0,45,5
2021,9.8,7.5,0,0,0
2021,9.8,15,0,0,0
2021,9.8,13.5,10,0,0
2021,9.8,17,0,0,0
2021,9.8,9.5,10,30,10
2021,9.8,2.6,0,0,0
2021,9.8,15,0,0,0
2021,9.8,15,0,0,0
2021,9.8,15,0,0,0
2021,9.8,15,0,0,0
2021,9.8,15,0,0,0
2021,9.8,14.4,80,10,0
2021,9.8,6.6,40,20,10
2021,9.8,1.4,5,25,0
2021,9.8,15,0,15,0
2021,9.8,7.5,0,0,0
2021,9.8,14.9,0,0,0
2021,9.9,27.1,0,0,0
2021,9.9,16.6,0,0,0
2021,9.9,3,0,0,0
2021,9.9,12.7,0,0,0
2021,9.9,9.9,20,20,10
2021,9.9,7.5,0,0,65
2021,9.9,15.1,0,0,0
2021,9.9,6.4,0,0,0
2021,9.9,27,10,0,0
2021,9.9,15.1,0,0,0
2021,9.9,6,0,45,0
2021,9.9,20.2,0,25,15
2021,9.9,8.5,25,0,40
2021,9.9,12.9,0,0,0
2021,9.9,7.5,0,35,0
2021,9.9,1,0,0,0
2021,9.9,20.8,40,10,0
2021,9.9,5.4,30,50,0
2021,9.9,7.2,55,50,20
2021,9.9,20.8,25,25,0
2021,9.9,24.9,25,0,0
2021,9.9,6.4,0,0,0
2021,9.9,10.6,50,0,0
2021,9.9,13.9,20,0,5
2021,9.9,25.1,25,0,0
2021,9.9,7.5,0,35,0
2021,9.9,14.1,0,0,0
2021,9.9,6.4,50,20,5
2021,9.9,16,0,0,10
2021,9.9,26.1,0,0,0
2021,9.9,32.5,30,15,0
2021,9.9,10.7,30,5,10
2021,9.9,22.5,30,10,0
2021,9.9,1,25,0,10
2021,9.9,14.1,0,0,0
2021,9.9,4,90,35,40
2021,9.9,15.3,0,0,0
2021,9.9,14.9,30,20,40
2021,9.9,0,0,0,10
2021,9.9,8.2,30,30,0
2021,9.9,11.9,20,15,0
2021,9.9,1.6,20,0,10
2021,9.9,10.9,35,0,10
2021,9.9,6.8,55,80,10
2021,9.9,6.8,40,10,20
2021,9.9,16,30,45,10
2021,9.9,4,0,5,10
2021,9.9,24.9,10,15,0
2021,9.9,11.5,0,40,0
2021,10,2,20,0,10
2021,10,15.5,15,60,15
2021,10,13.1,10,0,20
2021,10,4.6,0,5,10
2021,10,1.6,0,0,0
2021,10,27.1,0,5,0
2021,10,5,0,0,0
2021,10,15,0,0,40
2021,10,14,0,10,0
2021,10,25.4,30,15,50
2021,10,21.8,50,0,0
2021,10,1.4,70,25,15
2021,10,1,0,0,40
2021,10,3.2,0,0,0
2021,10,20.6,10,30,0
2021,10,15,20,10,0
2021,10,5.8,40,35,80
2021,10,8.2,0,0,0
2021,10,18.2,65,0,0
2021,10,11.7,0,0,10
2021,10,11.9,25,5,10
2021,10,16.2,80,5,0
2021,10,25.2,0,25,0
2021,10,14.9,15,0,5
2021,10,10.3,20,30,0
2021,10,13.7,0,15,0
2021,10,26.5,0,0,0
2021,10,11.7,40,0,0
2021,10,13.9,30,30,40
2021,10,21.2,0,40,10
2021,10,0,30,5,10
2021,10,14.7,40,15,40
2021,10,5.8,50,5,25
2021,10,14.3,0,0,0
2021,10,7.5,75,0,0
2021,10,12.1,0,15,0
2021,10,7.5,55,0,0
2021,10,14.3,10,0,15
2021,10,8.9,0,30,0
2021,10,27.1,0,0,0
2021,10,14.9,20,0,0
2021,10,23.4,0,20,0
2021,10,6.6,0,0,0
2021,10,3.4,0,0,0
2021,10,16.7,0,0,0
2021,10.1,0,0,0,0
2021,10.1,15,0,0,0
2021,10.1,18.2,0,0,0
2021,10.1,8.6,0,0,0
2021,10.1,10.2,30,30,0
2021,10.1,15,0,0,0
2021,10.1,0,0,0,0
2021,10.1,0,0,0,0
2021,10.1,15,0,0,0
2021,10.1,15,50,0,45
2021,10.1,15,0,0,0
2021,10.1,0,0,0,0
2021,10.1,30,0,0,0
2021,10.1,3.6,0,0,0
2021,10.1,22.5,50,0,70
2021,10.1,0,70,50,0
2021,10.1,15,0,0,20
2021,10.1,15,0,0,0
2021,10.1,7.5,10,60,0
2021,10.1,14.5,0,0,25
2021,10.1,15,0,0,0
2021,10.1,0,0,0,0
2021,10.1,0,0,0,0
2021,10.1,17.8,0,30,30
2021,10.1,26.7,0,0,0
2021,10.1,0,0,0,0
2021,10.1,0,0,25,0
2021,10.1,0,0,0,0
2021,10.1,11.5,50,0,0
2021,10.1,17.4,0,0,0
2021,10.1,9.9,0,0,0
2021,10.1,16,0,0,0
2021,10.1,15,0,0,0
2021,10.1,11.4,40,60,25
2021,10.1,15,0,0,0
2021,10.1,0,0,0,0
2021,10.1,0,0,0,0
2021,10.1,12.4,0,0,15
2021,10.1,13.3,0,0,25
2021,10.1,7.5,5,0,0
2021,10.1,7.5,40,15,15
2021,10.1,16,0,0,0
2021,10.1,27.9,0,0,0
2021,10.1,18,0,0,0
2021,10.1,15,20,0,0
2021,10.1,15,0,0,0
2021,10.1,15,20,0,0
2021,10.1,4.2,20,0,0
2021,10.1,0,0,0,0
2021,10.1,0,0,0,0
2021,10.1,0,0,0,0
2021,10.1,0,0,0,0
2021,10.1,15,0,0,0
2021,10.1,0,0,0,0
2021,10.1,0,0,0,0
2021,10.1,15,0,0,0
2021,10.1,16.5,70,15,0
2021,10.1,22.2,0,30,0
2021,10.1,17.4,0,0,0
2021,10.1,15,0,0,0
2021,10.1,15.5,30,0,0
2021,10.1,0,0,0,0
2021,10.1,0,0,0,0
2021,10.1,22.5,0,45,0
2021,10.1,27.3,0,0,0
2021,10.1,0,0,0,0
2021,10.1,15,0,0,0
2021,10.1,15,0,0,0
2021,10.1,9.5,35,0,0
2021,10.1,0,0,0,0
2021,10.1,0,0,0,0
2021,10.1,0,0,0,0
2021,10.1,0,0,0,0
2021,10.1,15,0,0,0
2021,10.1,0,0,0,0
2021,10.1,0,0,0,0
2021,10.1,0,0,0,0
2021,10.1,3.6,0,0,0
2021,10.1,16,0,0,0
2021,10.1,0,0,0,0
2021,10.1,14.1,0,15,0
2021,10.1,0,0,0,0
2021,10.1,19.2,0,0,0
2021,10.1,0,0,0,0
2021,10.1,0,0,0,0
2021,10.1,0,0,0,0
2021,10.1,0,0,0,0
