NU_ANO;CO_CURSO;CO_IES;CO_CATEGAD;CO_ORGACAD;CO_GRUPO;CO_MODALIDADE;CO_MUNIC_CURSO;CO_UF_CURSO;CO_REGIAO_CURSO;NU_ANO;NT_GER;NT_FG;NT_CE_D1;NT_CE_D2;NT_CE_D3;TP_SEXO;NU_IDADE;QE_I01;QE_I02;QE_I04;QE_I05;QE_I08;QE_I10;QE_I11;QE_I14;QE_I15;QE_I23;QE_I25;QE_I26
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.2;2;0;0;0;M;20;A;D;E;E;E;C;A;A;C;D;E;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.2;4.4;0;0;0;M;20;A;D;E;E;E;C;A;A;D;D;E;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.2;12.1;0;10;15;M;20;A;D;E;E;E;C;A;A;D;D;E;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.2;0;50;0;0;M;20;A;D;E;E;E;C;A;A;D;D;E;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.2;2;0;0;0;M;20;A;D;E;E;E;C;A;A;D;D;E;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.2;2;0;0;0;M;20;A;D;E;E;E;C;A;A;D;D;E;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.2;3.4;0;0;0;M;19;A;D;E;E;E;C;A;A;D;D;E;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.2;15;0;10;0;M;20;A;D;E;E;E;C;A;A;D;D;E;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.2;2;0;0;0;M;20;A;D;E;E;E;C;A;A;D;D;E;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.2;10.7;0;30;0;M;19;A;D;E;E;E;C;A;A;D;D;E;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.2;28.9;0;0;0;M;20;A;D;E;E;E;C;A;A;D;D;E;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.2;9.7;0;35;0;M;20;A;D;E;E;E;C;A;A;D;D;G;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.2;18;0;0;0;M;20;A;D;E;E;E;C;A;A;D;D;G;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.2;8.2;0;0;0;M;20;A;D;E;E;E;C;A;A;D;D;G;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.2;21.2;35;5;10;M;20;A;D;E;E;E;C;A;A;D;D;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.2;2;0;0;0;M;20;A;D;E;E;E;C;A;A;D;D;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.2;28.7;0;0;0;M;19;A;D;E;E;E;D;A;A;D;D;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.2;15.5;20;0;0;M;19;A;D;E;E;E;D;A;A;D;D;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.3;15;0;0;10;M;20;A;D;E;E;E;D;A;A;D;D;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.3;17.8;0;0;0;M;20;A;D;E;E;E;D;A;A;D;D;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.3;17;0;0;0;M;20;A;D;E;E;E;D;A;A;D;D;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.3;17;0;0;0;M;20;A;D;E;E;F;D;A;A;D;D;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.3;2.6;0;0;0;M;19;A;D;E;E;F;D;A;A;D;D;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.3;3.6;0;0;0;M;20;A;D;E;E;F;D;A;A;D;D;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.3;2.4;0;0;0;M;20;A;D;E;E;F;D;A;A;D;D;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.3;0;0;15;0;M;20;A;D;E;E;F;D;A;A;D;D;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.3;11.9;25;0;0;M;20;A;D;E;F;F;D;A;A;D;D;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.3;14.1;25;75;0;M;20;A;D;E;F;F;D;A;A;D;D;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.3;13.5;10;5;15;M;20;A;D;E;F;F;D;A;A;D;D;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.3;16.2;0;0;0;M;19;A;D;E;F;F;D;A;A;D;D;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.3;2.6;0;30;0;M;20;A;D;E;F;F;D;A;A;D;E;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.3;16.5;10;0;0;M;20;A;D;E;F;F;E;A;A;D;E;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.3;3.8;0;0;0;M;20;A;D;F;F;F;E;A;A;D;E;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.3;10.2;40;65;20;M;20;A;D;F;F;F;E;A;A;D;E;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.3;1;35;5;0;M;20;A;D;F;F;F;E;A;A;D;E;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.3;13.5;0;30;0;M;20;A;D;F;F;F;E;A;A;E;E;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;10;45;20;M;20;A;D;F;F;F;E;A;A;E;E;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;A;D;F;F;F;E;A;A;E;E;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;A;D;F;F;F;E;A;A;E;E;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;A;D;F;F;F;E;A;A;E;E;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;A;D;F;F;F;E;A;A;E;E;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;A;D;F;F;F;E;A;A;E;E;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;A;D;F;F;F;E;A;A;E;E;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;B;D;F;F;F;E;A;A;E;E;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;18;B;D;F;F;F;E;A;A;E;E;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;18;B;D;F;F;F;E;A;A;E;E;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;19;B;D;F;F;F;E;A;A;E;E;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;11.5;0;30;0;M;19;B;D;F;F;F;E;A;A;E;E;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;19;B;D;F;F;F;E;A;A;E;E;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;19;B;F;F;F;F;E;A;A;E;E;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;19;B;F;F;F;F;E;A;E;E;E;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;19;C;F;F;F;F;E;A;E;E;E;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;19;C;F;F;F;F;E;A;E;E;E;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;19;E;F;F;F;G;E;A;F;E;E;H;F
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;E;F;F;F;G;E;G;F;E;E;H;I
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;E;F;F;F;G;E;H;F;E;E;H;I
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;;;;;;;;;;;;
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;;;;;;;;;;;;
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;0;50;0;0;M;20;;;;;;;;;;;;
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;;;;;;;;;;;;
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;;;;;;;;;;;;
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;;;;;;;;;;;;
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;;;;;;;;;;;;
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;;;;;;;;;;;;
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;4;0;0;0;M;19;;;;;;;;;;;;
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;8.5;10;40;0;M;20;;;;;;;;;;;;
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;;;;;;;;;;;;
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;;;;;;;;;;;;
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;;;;;;;;;;;;
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;;;;;;;;;;;;
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;;;;;;;;;;;;
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;19;;;;;;;;;;;;
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;;;;;;;;;;;;
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;;;;;;;;;;;;
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;;;;;;;;;;;;
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;;;;;;;;;;;;
2021;160;2;1;10028;1602;1;5300108;53;5;2021;7.4;11.8;40;0;5;M;20;;;;;;;;;;;;
2021;161;2;1;10028;702;1;5300108;53;5;2021;7.4;4;0;0;0;M;20;A;A;D;D;B;A;A;A;A;B;E;A
2021;161;2;1;10028;702;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;A;A;D;D;B;B;A;A;A;B;E;A
2021;161;2;1;10028;702;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;19;A;A;D;D;B;B;A;A;A;B;E;A
2021;161;2;1;10028;702;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;A;A;D;D;C;B;A;A;A;B;E;A
2021;161;2;1;10028;702;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;A;A;D;D;C;B;A;A;A;C;E;A
2021;161;2;1;10028;702;1;5300108;53;5;2021;7.4;11.1;10;10;30;M;19;A;B;D;D;C;C;A;A;A;C;E;A
2021;161;2;1;10028;702;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;A;B;D;D;C;D;A;A;A;C;E;A
2021;161;2;1;10028;702;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;20;A;B;D;D;C;D;A;A;A;C;E;F
2021;161;2;1;10028;702;1;5300108;53;5;2021;7.4;15;10;5;10;M;18;A;D;E;D;D;D;A;A;B;C;E;F
2021;161;2;1;10028;702;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;19;A;D;E;E;D;D;A;A;B;C;E;F
2021;161;2;1;10028;702;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;19;B;D;E;E;F;D;A;A;D;C;H;F
2021;161;2;1;10028;702;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;19;B;D;E;E;F;E;A;A;D;D;H;F
2021;161;2;1;10028;702;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;19;B;D;E;E;F;E;A;A;D;D;H;F
2021;161;2;1;10028;702;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;19;B;D;E;E;F;E;A;A;E;E;H;F
2021;161;2;1;10028;702;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;19;B;D;E;F;F;E;A;B;E;E;H;F
2021;161;2;1;10028;702;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;19;B;D;F;F;G;E;A;B;E;E;H;I
2021;161;2;1;10028;702;1;5300108;53;5;2021;7.4;7.5;0;0;0;M;19;;;;;;;;;;;;
2021;161;2;1;10028;702;1;5300108;53;5;2021;7.4;0;10;10;0;M;20;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.7;3.6;0;0;10;M;20;E;F;F;F;F;E;A;E;E;E;H;I
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.7;7.6;0;0;0;M;20;E;F;F;F;F;E;A;F;E;E;H;I
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.7;13.5;40;45;30;M;20;E;F;F;F;F;E;B;F;E;E;H;I
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.7;7.5;0;0;0;M;20;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.7;14.9;0;0;15;M;20;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.7;6.4;0;0;0;M;20;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.7;0;10;10;50;M;20;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.7;15;0;15;15;M;20;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.7;6.6;25;45;0;M;18;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.7;8.5;0;0;0;M;19;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.7;13.7;0;40;0;M;19;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.7;19.8;0;0;0;M;19;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.7;17.4;15;0;0;M;19;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.7;7.5;0;0;5;M;20;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.7;8.5;0;0;0;M;20;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.7;4.2;0;0;30;M;19;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.7;2.6;10;0;0;M;20;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.7;0;0;0;0;M;20;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.7;15;20;0;0;M;20;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.7;6.8;40;70;50;M;19;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.7;7.5;20;30;30;M;20;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.7;18.6;0;0;0;M;19;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.7;15.9;10;15;0;M;20;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.7;17.4;0;0;0;M;20;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.7;1;35;5;10;M;20;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.7;7.6;0;0;0;M;20;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.8;7.5;0;0;10;M;20;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.8;14.7;0;20;0;M;20;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.8;11.9;25;15;15;M;20;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.8;12.1;0;35;0;M;20;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.8;4;0;20;0;M;20;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.8;7.5;10;0;0;M;20;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.8;7.5;10;0;0;M;20;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.8;7.5;80;5;0;M;19;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.8;7.5;0;0;10;M;20;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.8;12.1;25;25;0;M;20;;;;;;;;;;;;
2021;162;2;1;10028;904;1;5300108;53;5;2021;7.8;7.5;0;0;10;M;20;;;;;;;;;;;;
2021;163;2;1;10028;2001;1;5300108;53;5;2021;8;7.5;0;0;0;M;20;B;D;E;F;F;E;A;A;E;D;H;F
2021;163;2;1;10028;2001;1;5300108;53;5;2021;8;7.5;0;0;0;M;20;B;D;E;F;F;E;A;A;E;D;H;F
2021;163;2;1;10028;2001;1;5300108;53;5;2021;8;7.5;0;0;0;M;20;B;D;F;F;F;E;A;A;E;E;H;F
2021;163;2;1;10028;2001;1;5300108;53;5;2021;8;7.5;0;0;0;M;20;B;D;F;F;F;E;A;A;E;E;H;F
2021;163;2;1;10028;2001;1;5300108;53;5;2021;8;0;0;0;0;M;20;B;D;F;F;F;E;A;A;E;E;H;F
2021;163;2;1;10028;2001;1;5300108;53;5;2021;8;0;0;0;0;M;20;B;D;F;F;F;E;A;A;E;E;H;F
2021;163;2;1;10028;2001;1;5300108;53;5;2021;8;0;0;0;0;M;20;B;D;F;F;F;E;A;A;F;E;H;F
2021;163;2;1;10028;2001;1;5300108;53;5;2021;8;15;0;20;20;M;20;B;F;F;F;G;E;H;F;F;E;H;I
2021;163;2;1;10028;2001;1;5300108;53;5;2021;8;0;0;0;0;M;20;;;;;;;;;;;;
2021;163;2;1;10028;2001;1;5300108;53;5;2021;8;8.2;0;0;10;M;20;;;;;;;;;;;;
2021;163;2;1;10028;2001;1;5300108;53;5;2021;8;11;60;60;20;M;20;;;;;;;;;;;;
2021;163;2;1;10028;2001;1;5300108;53;5;2021;8;15.4;0;20;0;M;20;;;;;;;;;;;;
2021;163;2;1;10028;2001;1;5300108;53;5;2021;8;7.5;0;0;0;M;20;;;;;;;;;;;;
2021;163;2;1;10028;2001;1;5300108;53;5;2021;8;7.5;0;0;0;M;20;;;;;;;;;;;;
2021;163;2;1;10028;2001;1;5300108;53;5;2021;8;0;0;35;0;M;20;;;;;;;;;;;;
2021;163;2;1;10028;2001;1;5300108;53;5;2021;8;7.5;0;0;0;M;20;;;;;;;;;;;;
2021;163;2;1;10028;2001;1;5300108;53;5;2021;8;20.9;0;0;0;M;20;;;;;;;;;;;;
2021;163;2;1;10028;2001;1;5300108;53;5;2021;8;21;0;0;0;M;20;;;;;;;;;;;;
2021;163;2;1;10028;2001;1;5300108;53;5;2021;8;7.5;0;0;0;M;20;;;;;;;;;;;;
2021;163;2;1;10028;2001;1;5300108;53;5;2021;8;7.5;0;0;0;M;20;;;;;;;;;;;;
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.1;10.1;0;0;0;M;20;A;D;C;C;A;B;A;A;B;C;E;A
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.1;11.8;0;45;0;M;20;A;D;C;C;A;B;A;A;B;C;E;A
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.1;23.2;15;45;0;M;20;A;D;C;C;A;B;A;A;C;C;E;A
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;4;50;0;0;M;20;A;D;C;C;A;B;A;A;C;C;E;A
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;8.5;0;0;15;M;20;A;D;C;C;A;B;A;A;C;C;E;A
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;19.8;0;0;0;M;20;A;D;C;C;B;B;A;A;C;C;E;A
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;8.5;0;0;0;M;20;A;D;C;C;B;B;A;A;C;C;E;A
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;8.5;0;0;0;M;20;A;D;C;C;B;B;A;A;C;C;E;A
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;32.9;0;0;0;M;20;A;D;C;C;B;C;A;A;C;C;E;A
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;8.5;0;0;0;M;20;A;D;C;C;B;C;A;A;C;C;E;A
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;2;0;0;0;M;20;A;D;C;C;B;C;A;A;C;C;E;A
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;21.2;0;0;0;M;20;A;D;C;C;B;C;A;A;C;C;E;A
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;11.5;0;0;0;M;20;A;D;C;C;B;C;A;A;D;C;E;A
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;11.8;0;35;15;M;20;A;D;C;D;B;C;A;A;D;C;E;A
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;8.5;0;0;0;M;20;A;D;D;D;B;D;A;A;D;C;E;A
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;20.6;0;0;0;M;20;A;D;D;D;B;D;A;A;D;C;E;A
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;20;0;0;0;M;20;A;D;D;D;B;D;A;A;D;C;E;C
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;8.5;0;0;0;M;20;A;D;D;D;B;D;A;A;D;D;E;F
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;9.5;5;0;0;M;20;A;D;D;D;B;D;A;A;D;D;E;F
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;7.5;20;0;0;M;20;A;D;D;D;B;D;A;A;D;D;E;F
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;9.5;0;0;5;M;20;A;D;D;D;B;D;A;A;D;D;E;F
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;32.9;0;0;0;M;19;A;D;D;D;B;D;A;A;D;D;E;F
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;19.4;0;0;0;M;20;A;D;D;D;B;D;A;A;D;D;E;F
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;3;15;0;35;M;20;A;D;D;D;B;D;A;A;D;D;E;F
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;1;0;0;0;M;20;A;D;D;D;B;D;A;A;D;D;E;F
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;17.6;0;20;0;M;20;A;D;D;D;B;E;A;A;D;D;E;F
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;29.7;20;0;0;M;20;A;D;D;D;B;E;A;A;D;D;E;F
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;14.9;0;30;0;M;20;A;D;D;D;B;E;A;A;D;D;G;F
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;6.2;55;15;35;M;14;A;D;D;D;B;E;A;A;D;D;G;F
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;11.5;0;0;0;M;19;A;D;D;D;B;E;A;A;D;D;G;F
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;8.4;0;0;0;M;19;A;D;D;D;B;E;A;A;E;D;G;F
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;2;0;25;0;M;19;A;D;D;D;B;E;A;A;E;D;H;F
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;15.8;20;35;60;M;19;B;D;D;D;B;E;A;A;E;D;H;F
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;17;20;0;10;M;19;B;D;D;D;B;E;A;A;E;D;H;F
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;13.7;0;50;0;M;19;B;D;D;D;B;E;A;A;E;D;H;F
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.2;17;15;0;0;M;19;B;D;D;D;B;E;A;A;E;D;H;F
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.3;0;0;0;0;M;19;B;D;D;D;C;E;A;A;E;E;H;F
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.3;7.5;0;0;0;M;19;B;D;D;D;C;E;A;A;E;E;H;F
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.3;0;0;0;0;M;19;B;D;D;D;C;E;A;A;E;E;H;F
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.3;19.8;0;0;0;M;19;B;D;D;D;C;E;A;A;E;E;H;F
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.3;15;30;0;0;M;19;B;D;E;D;C;E;A;A;E;E;H;F
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.3;0;0;0;0;M;19;B;D;E;E;C;E;A;A;E;E;H;F
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.3;0;0;0;0;M;19;B;D;E;E;C;E;A;A;E;E;H;F
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.3;0;0;0;0;M;19;B;D;E;E;D;E;A;A;E;E;H;F
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.3;0;0;0;0;M;19;C;D;E;E;D;E;H;A;E;E;H;I
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.3;0;0;0;0;M;19;C;D;E;F;E;E;H;A;E;E;H;I
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.3;7.5;0;0;0;M;19;E;F;F;F;E;E;H;A;E;E;H;I
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.3;8.9;0;0;0;M;19;E;F;F;F;F;E;H;A;F;E;H;I
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.3;1.4;0;0;0;M;19;;;;;;;;;;;;
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.3;0;0;0;0;M;19;;;;;;;;;;;;
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.3;6.8;0;15;0;M;19;;;;;;;;;;;;
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.3;19.4;0;0;10;M;19;;;;;;;;;;;;
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.3;0;0;0;0;M;19;;;;;;;;;;;;
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.3;0;0;0;0;M;19;;;;;;;;;;;;
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.3;0;0;0;0;M;19;;;;;;;;;;;;
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.3;0;0;0;0;M;19;;;;;;;;;;;;
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.3;0;0;0;0;M;19;;;;;;;;;;;;
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.3;16;75;0;40;M;19;;;;;;;;;;;;
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.3;0;0;0;0;M;19;;;;;;;;;;;;
2021;297;3;1;10028;702;1;2806701;28;2;2021;8.3;0;0;0;0;M;19;;;;;;;;;;;;
2021;310;3;1;10028;3001;1;2806701;28;2;2021;8.3;4.8;50;35;15;M;19;A;D;C;D;B;D;A;A;D;C;E;F
2021;310;3;1;10028;3001;1;2806701;28;2;2021;8.3;33.3;0;0;0;M;19;A;D;D;D;B;D;A;A;D;D;G;F
