NU_ANO,CO_CURSO,NU_IDADE
2021,87280,20
2021,85058,20
2021,68419,20
2021,1376002,20
2021,1001938,20
2021,1170124,20
2021,75203,20
2021,1286800,20
2021,310155,20
2021,5001328,20
2021,100305,20
2021,1483400,20
2021,46748,20
2021,98892,20
2021,105286,20
2021,1113011,20
2021,111980,20
2021,89380,20
2021,89380,20
2021,1140708,20
2021,70492,20
2021,5000456,20
2021,123549,20
2021,1270213,20
2021,100305,20
2021,1137223,20
2021,5838,20
2021,102280,20
2021,90703,20
2021,1149689,20
2021,103038,20
2021,1121456,20
2021,87280,20
2021,87280,20
2021,89380,20
2021,89380,20
2021,4372,20
2021,1366964,20
2021,5001211,20
2021,8788,20
2021,70492,20
2021,123539,20
2021,123549,20
2021,77098,20
2021,1206001,20
2021,57630,20
2021,19534,20
2021,1131979,20
2021,1286800,20
2021,1406157,20
2021,48169,20
2021,20412,20
2021,100305,20
2021,1314139,20
2021,1136925,20
2021,87280,20
2021,100305,20
2021,89380,20
2021,109890,20
2021,1427634,20
2021,308589,20
2021,109205,20
2021,1140708,20
2021,5000456,20
2021,11171,20
2021,52007,20
2021,99296,20
2021,18277,20
2021,18277,20
2021,75203,20
2021,100305,20
2021,100305,20
2021,100305,20
2021,4129,20
2021,1206001,20
2021,107383,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,115882,20
2021,102869,20
2021,10738,20
2021,20699,20
2021,1122726,20
2021,17453,20
2021,65878,20
2021,100305,20
2021,100305,20
2021,97780,20
2021,1151692,20
2021,1258528,20
2021,113521,20
2021,100305,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,16185,20
2021,123523,20
2021,123539,20
2021,18698,20
2021,76507,20
2021,101712,20
2021,70488,20
2021,18284,20
2021,102280,20
2021,1258528,20
2021,87280,20
2021,1279605,20
2021,112056,20
2021,89380,20
2021,89380,20
2021,1110366,20
2021,58360,20
2021,1315315,20
2021,123537,20
2021,76851,20
2021,1299253,20
2021,1190047,20
2021,1155961,20
2021,1286489,20
2021,28184,20
2021,21714,20
2021,1152438,20
2021,42571,20
2021,5001328,20
2021,5001328,20
2021,102869,20
2021,1366367,20
2021,1315060,20
2021,102869,20
2021,107383,20
2021,111980,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,1260543,20
2021,121131,20
2021,1166010,20
2021,1214442,20
2021,95295,20
2021,39502,20
2021,75203,20
2021,5001328,20
2021,94994,20
2021,87280,20
2021,87280,20
2021,1385942,20
2021,1458085,20
2021,5882,20
2021,70488,20
2021,1268237,20
2021,123545,20
2021,71514,20
2021,1363702,20
2021,60040,20
2021,100305,20
2021,100305,20
2021,62584,20
2021,1186930,20
2021,1438274,20
2021,1268023,20
2021,87280,20
2021,87280,20
2021,1260313,20
2021,100305,20
2021,105158,20
2021,1279604,20
2021,103257,20
2021,89380,20
2021,1514190,20
2021,1446680,20
2021,65062,20
2021,1131979,20
2021,94994,20
2021,1286800,20
2021,1404804,20
2021,102869,20
2021,21892,20
2021,1342612,20
2021,68845,20
2021,89380,20
2021,70492,20
2021,70492,20
2021,123526,20
2021,123545,20
2021,123545,20
2021,1155961,20
2021,19534,20
2021,31234,20
2021,113126,20
2021,56346,20
2021,1150259,20
2021,111090,20
2021,1167044,20
2021,109796,20
2021,1182977,20
2021,1481976,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,102770,20
2021,1180796,20
2021,59596,20
2021,1205876,20
2021,3614,20
2021,100305,20
2021,100305,20
2021,1293114,20
2021,1100858,20
2021,1186931,20
2021,37777,20
2021,17307,20
2021,1059802,20
2021,72377,20
2021,112052,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,102869,20
2021,20041,20
2021,1076118,20
2021,1485453,20
2021,120769,20
2021,1131979,20
2021,52007,20
2021,19830,20
2021,100305,20
2021,100305,20
2021,100305,20
2021,99940,20
2021,100305,20
2021,1458241,20
2021,1259052,20
2021,1258704,20
2021,39292,20
2021,87280,20
2021,1194058,20
2021,97939,20
2021,113025,20
2021,116390,20
2021,1481976,20
2021,89380,20
2021,114097,20
2021,18346,20
2021,1268237,20
2021,1399018,20
2021,94994,20
2021,75768,20
2021,100305,20
2021,97780,20
2021,1420353,20
2021,1268023,20
2021,91311,20
2021,1314234,20
2021,100305,20
2021,112052,20
2021,105158,20
2021,1151449,20
2021,10159,20
2021,89380,20
2021,89380,20
2021,121131,20
2021,1140708,20
2021,1284981,20
2021,1001938,20
2021,5000448,20
2021,123537,20
2021,1184070,20
2021,1363702,20
2021,52007,20
2021,1483392,20
2021,1190154,20
2021,96934,20
2021,100305,20
2021,119592,20
2021,1457365,20
2021,1100858,20
2021,100305,20
2021,1279604,20
2021,1050053,20
2021,1146775,20
2021,17530,20
2021,1351703,20
2021,1350703,20
2021,1315315,20
2021,90367,20
2021,88064,20
2021,19668,20
2021,1321594,20
2021,60266,20
2021,69832,20
2021,1364973,20
2021,1266797,20
2021,1258538,20
2021,89002,20
2021,1405789,20
2021,1382801,20
2021,73248,20
2021,5001328,20
2021,100305,20
2021,100305,20
2021,119592,20
2021,100734,20
2021,1442103,20
2021,1183690,20
2021,1190061,20
2021,95295,20
2021,46748,20
2021,1315060,20
2021,1177465,20
2021,87280,20
2021,114401,20
2021,18429,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,64076,20
2021,105522,20
2021,1258528,20
2021,76545,20
2021,1116231,20
2021,48897,20
2021,100305,20
2021,1441079,20
2021,1365654,20
2021,103338,20
2021,1286097,20
2021,1194058,20
2021,69043,20
2021,1314373,20
2021,57944,20
2021,1150438,20
2021,113025,20
2021,18429,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,18346,20
2021,18603,20
2021,1180799,20
2021,95115,20
2021,60314,20
2021,85760,20
2021,100305,20
2021,25864,20
2021,1183690,20
2021,1268023,20
2021,112052,20
2021,1258528,20
2021,89380,20
2021,1349715,20
2021,89380,20
2021,89380,20
2021,8765,20
2021,113469,20
2021,1260026,20
2021,76475,20
2021,98359,20
2021,1402587,20
2021,1268237,20
2021,62538,20
2021,1204870,20
2021,1399018,20
2021,66513,20
2021,1427414,20
2021,118994,20
2021,65878,20
2021,100305,20
2021,100305,20
2021,1427694,20
2021,96655,20
2021,1285323,20
2021,1268023,20
2021,103338,20
2021,111090,20
2021,75347,20
2021,1058390,20
2021,1043745,20
2021,1315060,20
2021,87280,20
2021,87280,20
2021,8262,20
2021,100305,20
2021,1327356,20
2021,1135068,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,1106261,20
2021,25205,20
2021,1258848,20
2021,5000448,20
2021,1485453,20
2021,65740,20
2021,59628,20
2021,51397,20
2021,1116091,20
2021,8034,20
2021,117756,20
2021,1205437,20
2021,100305,20
2021,100305,20
2021,1323838,20
2021,1149897,20
2021,103338,20
2021,87280,20
2021,100305,20
2021,100305,20
2021,100305,20
2021,89380,20
2021,113469,20
2021,1204010,20
2021,123539,20
2021,77098,20
2021,1323837,20
2021,1286800,20
2021,100305,20
2021,100305,20
2021,100305,20
2021,100305,20
2021,70492,20
2021,1366250,20
2021,102176,20
2021,102176,20
2021,113025,20
2021,1258528,20
2021,89380,20
2021,89380,20
2021,20041,20
2021,1001938,20
2021,302525,20
2021,80232,20
2021,6805,20
2021,59632,20
2021,1299258,20
2021,5001328,20
2021,100305,20
2021,100305,20
2021,100305,20
2021,100305,20
2021,18429,20
2021,1452642,20
2021,37293,20
2021,1160932,20
2021,111090,20
2021,87280,20
2021,107383,20
2021,1086317,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,100367,20
2021,79377,20
2021,121824,20
2021,1259497,20
2021,123523,20
2021,52231,20
2021,76313,20
2021,1131979,20
2021,21303,20
2021,1279732,20
2021,5001328,20
2021,5001328,20
2021,1109043,20
2021,1260313,20
2021,1279604,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,123472,20
2021,121131,20
2021,107020,20
2021,95295,20
2021,1304818,20
2021,8425,20
2021,116986,20
2021,54418,20
2021,100305,20
2021,1179083,20
2021,1118130,20
2021,79430,20
2021,95295,20
2021,1327342,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,5000454,20
2021,1522383,20
2021,1260543,20
2021,1110366,20
2021,1206001,20
2021,119216,20
2021,1143464,20
2021,1116091,20
2021,106996,20
2021,100305,20
2021,100305,20
2021,100305,20
2021,100305,20
2021,5000350,20
2021,3611,20
2021,97986,20
2021,87280,20
2021,87280,20
2021,21737,20
2021,1204392,20
2021,100305,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,1106261,20
2021,21796,20
2021,19668,20
2021,52007,20
2021,1427749,20
2021,1214121,20
2021,31221,20
2021,310155,20
2021,100305,20
2021,100305,20
2021,89143,20
2021,1306249,20
2021,95295,20
2021,79669,20
2021,98892,20
2021,1286531,20
2021,1314373,20
2021,89380,20
2021,89380,20
2021,19204,20
2021,1168577,20
2021,75288,20
2021,59628,20
2021,80814,20
2021,95131,20
2021,100305,20
2021,1293114,20
2021,1458718,20
2021,123578,20
2021,1300204,20
2021,1399304,20
2021,89380,20
2021,89380,20
2021,1341234,20
2021,70492,20
2021,123530,20
2021,5000456,20
2021,1180799,20
2021,1206001,20
2021,1322001,20
2021,1199657,20
2021,75203,20
2021,100305,20
2021,100305,20
2021,1382883,20
2021,1322444,20
2021,5000350,20
2021,94994,20
2021,1143464,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,1146775,20
2021,1106261,20
2021,5000454,20
2021,103338,20
2021,62458,20
2021,51393,20
2021,97239,20
2021,58180,20
2021,1104762,20
2021,100305,20
2021,97780,20
2021,98665,20
2021,1178271,20
2021,1259052,20
2021,1457365,20
2021,1483406,20
2021,87280,20
2021,105158,20
2021,105158,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,3497,20
2021,121131,20
2021,95295,20
2021,70488,20
2021,102869,20
2021,103338,20
2021,76851,20
2021,1485428,20
2021,5000884,20
2021,60040,20
2021,1121953,20
2021,58928,20
2021,5001328,20
2021,100305,20
2021,1137223,20
2021,1374069,20
2021,113829,20
2021,100305,20
2021,102176,20
2021,1333652,20
2021,89380,20
2021,89380,20
2021,1741,20
2021,68419,20
2021,60520,20
2021,69650,20
2021,100305,20
2021,97780,20
2021,38246,20
2021,76554,20
2021,87280,20
2021,112052,20
2021,103257,20
2021,1258528,20
2021,89380,20
2021,89380,20
2021,17530,20
2021,64854,20
2021,38246,20
2021,1258528,20
2021,112052,20
2021,103338,20
2021,1430245,20
2021,21484,20
2021,1110366,20
2021,102869,20
2021,19984,20
2021,20041,20
2021,1298977,20
2021,1180799,20
2021,1116091,20
2021,75203,20
2021,15605,20
2021,111236,20
2021,100305,20
2021,37291,20
2021,5001459,20
2021,1465650,20
2021,1266765,20
2021,3406,20
2021,1454405,20
2021,1481976,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,1260543,20
2021,51139,20
2021,1298977,20
2021,20699,20
2021,1399018,20
2021,117454,20
2021,1190047,20
2021,1332666,20
2021,5000884,20
2021,1279732,20
2021,1363505,20
2021,1404804,20
2021,100305,20
2021,100305,20
2021,100305,20
2021,100305,20
2021,100305,20
2021,100305,20
2021,100305,20
2021,1382884,20
2021,1382884,20
2021,102869,20
2021,1177465,20
2021,1165300,20
2021,1149897,20
2021,97986,20
2021,103338,20
2021,123549,20
2021,102280,20
2021,1151687,20
2021,57630,20
2021,1105981,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,8418,20
2021,1149897,20
2021,99954,20
2021,95295,20
2021,123541,20
2021,38807,20
2021,1487435,20
2021,5041,20
2021,80795,20
2021,100305,20
2021,100305,20
2021,102869,20
2021,37291,20
2021,94994,20
2021,1153085,20
2021,1284212,20
2021,1258528,20
2021,1315060,20
2021,1332852,20
2021,18684,20
2021,73302,20
2021,113025,20
2021,1206201,20
2021,89380,20
2021,89380,20
2021,1210130,20
2021,81220,20
2021,70488,20
2021,70492,20
2021,7304,20
2021,123526,20
2021,62458,20
2021,69815,20
2021,1363505,20
2021,10462,20
2021,75203,20
2021,1442103,20
2021,35172,20
2021,87280,20
2021,1194058,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,62970,20
2021,1260543,20
2021,115882,20
2021,59993,20
2021,76313,20
2021,1497553,20
2021,1116091,20
2021,18429,20
2021,5000695,20
2021,1153690,20
2021,1332427,20
2021,123539,20
2021,87280,20
2021,87280,20
2021,87280,20
2021,1300006,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,1150328,20
2021,1350703,20
2021,19984,20
2021,1443412,20
2021,71514,20
2021,76313,20
2021,1497553,20
2021,66911,20
2021,100305,20
2021,100305,20
2021,112850,20
2021,1177589,20
2021,20002,20
2021,118782,20
2021,17129,20
2021,1150467,20
2021,1268023,20
2021,111090,20
2021,1304924,20
2021,105158,20
2021,1330539,20
2021,103259,20
2021,1188620,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,114097,20
2021,81294,20
2021,100309,20
2021,46884,20
2021,1322776,20
2021,1186073,20
2021,5001328,20
2021,1314139,20
2021,18284,20
2021,1299197,20
2021,1192283,20
2021,1442103,20
2021,18491,20
2021,1268023,20
2021,98764,20
2021,96671,20
2021,111090,20
2021,87280,20
2021,87280,20
2021,107383,20
2021,55782,20
2021,89380,20
2021,115882,20
2021,1204870,20
2021,1285215,20
2021,75198,20
2021,37295,20
2021,100305,20
2021,100305,20
2021,97780,20
2021,48831,20
2021,74416,20
2021,1315060,20
2021,87280,20
2021,87280,20
2021,21501,20
2021,100305,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,1110366,20
2021,102869,20
2021,76937,20
2021,1430649,20
2021,19534,20
2021,100309,20
2021,60040,20
2021,65740,20
2021,111270,20
2021,58180,20
2021,100305,20
2021,118321,20
2021,118966,20
2021,87280,20
2021,87280,20
2021,1059802,20
2021,107380,20
2021,72377,20
2021,1399304,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,1458085,20
2021,1134421,20
2021,1350703,20
2021,113829,20
2021,71514,20
2021,51413,20
2021,100309,20
2021,1260519,20
2021,60040,20
2021,8425,20
2021,21714,20
2021,49877,20
2021,100305,20
2021,46911,20
2021,95295,20
2021,98892,20
2021,108723,20
2021,1321318,20
2021,102176,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,10022,20
2021,101428,20
2021,95295,20
2021,18346,20
2021,77134,20
2021,80892,20
2021,5000884,20
2021,1484595,20
2021,1205024,20
2021,19823,20
2021,100305,20
2021,97780,20
2021,80737,20
2021,1445201,20
2021,1203177,20
2021,9726,20
2021,1332472,20
2021,87280,20
2021,69043,20
2021,1205437,20
2021,107380,20
2021,1182977,20
2021,1206201,20
2021,89380,20
2021,89380,20
2021,109890,20
2021,70488,20
2021,67380,20
2021,71514,20
2021,1137223,20
2021,98301,20
2021,1365148,20
2021,44485,20
2021,6980,20
2021,1279057,20
2021,89380,20
2021,89380,20
2021,21899,20
2021,8799,20
2021,58360,20
2021,1204643,20
2021,5001328,20
2021,100305,20
2021,102176,20
2021,113025,20
2021,1206201,20
2021,89380,20
2021,16185,20
2021,1210130,20
2021,1103912,20
2021,106678,20
2021,1001938,20
2021,58360,20
2021,38863,20
2021,1268237,20
2021,51413,20
2021,10162,20
2021,52007,20
2021,18606,20
2021,86782,20
2021,10462,20
2021,10462,20
2021,105644,20
2021,5001328,20
2021,100305,20
2021,1144777,20
2021,1458720,20
2021,971,20
2021,1156711,20
2021,100485,20
2021,1268023,20
2021,53520,20
2021,1348195,20
2021,89380,20
2021,89380,20
2021,121131,20
2021,115882,20
2021,6568,20
2021,103338,20
2021,19668,20
2021,18603,20
2021,59988,20
2021,1286800,20
2021,121081,20
2021,5001328,20
2021,70492,20
2021,7409,20
2021,1322433,20
2021,87280,20
2021,87280,20
2021,1288685,20
2021,102176,20
2021,107383,20
2021,1279605,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,123470,20
2021,1308132,20
2021,1265877,20
2021,18603,20
2021,123539,20
2021,123545,20
2021,1364620,20
2021,18271,20
2021,21760,20
2021,48195,20
2021,100305,20
2021,100305,20
2021,1404045,20
2021,1204536,20
2021,95631,20
2021,95631,20
2021,1314234,20
2021,1151687,20
2021,100305,20
2021,100305,20
2021,1258541,20
2021,1166010,20
2021,1431913,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,17530,20
2021,97346,20
2021,123523,20
2021,103338,20
2021,80810,20
2021,22586,20
2021,100305,20
2021,5000031,20
2021,1496476,20
2021,1438435,20
2021,1314234,20
2021,98301,20
2021,19770,20
2021,1427316,20
2021,72377,20
2021,112052,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,103569,20
2021,108848,20
2021,1427634,20
2021,58360,20
2021,65740,20
2021,51413,20
2021,1299253,20
2021,19047,20
2021,1149804,20
2021,1279057,20
2021,104696,20
2021,1466433,20
2021,99940,20
2021,1258704,20
2021,18429,20
2021,1427574,20
2021,114568,20
2021,117588,20
2021,1190159,20
2021,1313223,20
2021,102176,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,70492,20
2021,3848,20
2021,123526,20
2021,1156021,20
2021,1131979,20
2021,95115,20
2021,1205876,20
2021,37305,20
2021,1152438,20
2021,85760,20
2021,1112467,20
2021,1192608,20
2021,1384586,20
2021,5000141,20
2021,100594,20
2021,121222,20
2021,72379,20
2021,113025,20
2021,89380,20
2021,102869,20
2021,1285868,20
2021,1443412,20
2021,1258528,20
2021,1427577,20
2021,100305,20
2021,102869,20
2021,96655,20
2021,1357716,20
2021,1322444,20
2021,1496477,20
2021,43399,20
2021,37777,20
2021,1150397,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,19733,20
2021,70492,20
2021,118782,20
2021,17307,20
2021,18603,20
2021,1259097,20
2021,1405546,20
2021,18277,20
2021,100728,20
2021,1131840,20
2021,1102012,20
2021,37777,20
2021,85806,20
2021,111090,20
2021,118380,20
2021,113829,20
2021,1170053,20
2021,102176,20
2021,102176,20
2021,1206201,20
2021,89380,20
2021,89380,20
2021,113829,20
2021,20699,20
2021,51397,20
2021,99230,20
2021,8425,20
2021,86782,20
2021,100305,20
2021,100305,20
2021,70492,20
2021,18284,20
2021,96655,20
2021,103338,20
2021,94994,20
2021,87280,20
2021,100305,20
2021,1304818,20
2021,100305,20
2021,1279605,20
2021,20469,20
2021,1270651,20
2021,1279743,20
2021,102770,20
2021,1398184,20
2021,1104698,20
2021,1286800,20
2021,19823,20
2021,5001328,20
2021,1313186,20
2021,70492,20
2021,1293114,20
2021,1192283,20
2021,1149689,20
2021,94994,20
2021,95295,20
2021,98892,20
2021,1194058,20
2021,109776,20
2021,18684,20
2021,373442,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,8583,20
2021,59972,20
2021,1487435,20
2021,5000884,20
2021,98548,20
2021,5001328,20
2021,97780,20
2021,51322,20
2021,1131840,20
2021,1517292,20
2021,46911,20
2021,7409,20
2021,1190178,20
2021,1314234,20
2021,99940,20
2021,1112324,20
2021,307946,20
2021,72377,20
2021,112052,20
2021,5953,20
2021,103257,20
2021,89380,20
2021,89380,20
2021,1341233,20
2021,5841,20
2021,1180796,20
2021,67380,20
2021,1119473,20
2021,6025,20
2021,58928,20
2021,68773,20
2021,75203,20
2021,100305,20
2021,100305,20
2021,1420353,20
2021,1284313,20
2021,1268023,20
2021,87280,20
2021,102176,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,1454054,20
2021,1322631,20
2021,20469,20
2021,8583,20
2021,117454,20
2021,51413,20
2021,1517024,20
2021,1187614,20
2021,1399133,20
2021,65878,20
2021,1170053,20
2021,100305,20
2021,1359814,20
2021,79430,20
2021,10162,20
2021,10162,20
2021,1286531,20
2021,1134850,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,1150328,20
2021,107020,20
2021,70488,20
2021,1140708,20
2021,1258851,20
2021,5000884,20
2021,1315314,20
2021,98548,20
2021,86782,20
2021,1315060,20
2021,1465651,20
2021,769,20
2021,100305,20
2021,100305,20
2021,1323838,20
2021,1186571,20
2021,4129,20
2021,15605,20
2021,1474142,20
2021,112052,20
2021,1135068,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,1430245,20
2021,320325,20
2021,74564,20
2021,3615,20
2021,123545,20
2021,59991,20
2021,59628,20
2021,6025,20
2021,1116091,20
2021,105644,20
2021,94994,20
2021,70492,20
2021,1150467,20
2021,38246,20
2021,87280,20
2021,113025,20
2021,89380,20
2021,18959,20
2021,109890,20
2021,115882,20
2021,1214442,20
2021,76429,20
2021,1399018,20
2021,19541,20
2021,73398,20
2021,100309,20
2021,1076195,20
2021,73267,20
2021,15627,20
2021,5001328,20
2021,1177589,20
2021,95295,20
2021,1258528,20
2021,82366,20
2021,1384586,20
2021,1384575,20
2021,107383,20
2021,1330539,20
2021,103257,20
2021,89380,20
2021,89380,20
2021,97346,20
2021,1001938,20
2021,18346,20
2021,3615,20
2021,18603,20
2021,56340,20
2021,100307,20
2021,110318,20
2021,1286800,20
2021,4224,20
2021,1151555,20
2021,115664,20
2021,80890,20
2021,1483498,20
2021,1268023,20
2021,98764,20
2021,111090,20
2021,1427316,20
2021,107380,20
2021,107383,20
2021,105158,20
2021,89380,20
2021,1402587,20
2021,1485453,20
2021,65614,20
2021,18001,20
2021,67143,20
2021,1286800,20
2021,70492,20
2021,62584,20
2021,90875,20
2021,107380,20
2021,112052,20
2021,1279554,20
2021,1342674,20
2021,89380,20
2021,20525,20
2021,70492,20
2021,70492,20
2021,1298977,20
2021,59632,20
2021,5000569,20
2021,100309,20
2021,1403879,20
2021,1363508,20
2021,1292569,20
2021,97507,20
2021,5841,20
2021,123578,20
2021,102280,20
2021,10708,20
2021,1150302,20
2021,46748,20
2021,72377,20
2021,89380,20
2021,121131,20
2021,403,20
2021,11594,20
2021,1298977,20
2021,59993,20
2021,51397,20
2021,100305,20
2021,37291,20
2021,39292,20
2021,1371335,20
2021,97986,20
2021,105403,20
2021,1312986,20
2021,1268023,20
2021,100305,20
2021,100305,20
2021,7944,20
2021,102176,20
2021,112052,20
2021,72379,20
2021,1279605,20
2021,1116093,20
2021,1286800,20
2021,89380,20
2021,89380,20
2021,1001938,20
2021,123541,20
2021,1156021,20
2021,43664,20
2021,75141,20
2021,1155961,20
2021,60040,20
2021,21760,20
2021,1205876,20
2021,48968,20
2021,94994,20
2021,100305,20
2021,100305,20
2021,75141,20
2021,18429,20
2021,1420353,20
2021,1261584,20
2021,19607,20
2021,1314985,20
2021,87280,20
2021,1194058,20
2021,1431913,20
2021,107383,20
2021,112052,20
2021,1330539,20
2021,1152201,20
2021,89380,20
2021,89380,20
2021,1284143,20
2021,106678,20
2021,1001938,20
2021,18694,20
2021,75182,20
2021,49979,20
2021,118994,20
2021,112526,20
2021,106996,20
2021,100305,20
2021,119592,20
2021,102869,20
2021,37291,20
2021,103338,20
2021,1427500,20
2021,87280,20
2021,87280,20
2021,5000026,20
2021,17530,20
2021,89380,20
2021,89380,20
2021,123526,20
2021,18694,20
2021,59977,20
2021,5609,20
2021,75198,20
2021,80892,20
2021,100309,20
2021,1457379,20
2021,1420115,20
2021,19823,20
2021,37295,20
2021,5001328,20
2021,100305,20
2021,100305,20
2021,80737,20
2021,1284975,20
2021,102280,20
2021,102280,20
2021,83182,20
2021,7409,20
2021,1322330,20
2021,89380,20
2021,1119473,20
2021,311171,20
2021,1364338,20
2021,110318,20
2021,46710,20
2021,19830,20
2021,1298977,20
2021,1137223,20
2021,100305,20
2021,37291,20
2021,68597,20
2021,102280,20
2021,1330672,20
2021,123541,20
2021,87280,20
2021,89380,20
2021,1210130,20
2021,66929,20
2021,69095,20
2021,76380,20
2021,1119481,20
2021,1328760,20
2021,5000884,20
2021,17453,20
2021,52007,20
2021,102012,20
2021,100305,20
2021,100305,20
2021,1043986,20
2021,1150302,20
2021,1314212,20
2021,1184727,20
2021,105158,20
2021,1330539,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,103569,20
2021,99954,20
2021,22238,20
2021,5841,20
2021,76937,20
2021,69764,20
2021,61592,20
2021,100309,20
2021,10162,20
2021,39076,20
2021,1116091,20
2021,75203,20
2021,37295,20
2021,1185667,20
2021,1442103,20
2021,1259168,20
2021,1517292,20
2021,1457140,20
2021,18346,20
2021,87280,20
2021,1458745,20
2021,1327343,20
2021,1399304,20
2021,55396,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,1458085,20
2021,1419790,20
2021,1258847,20
2021,1385516,20
2021,1131979,20
2021,6025,20
2021,20588,20
2021,1285866,20
2021,1122942,20
2021,18233,20
2021,1442827,20
2021,18284,20
2021,96655,20
2021,1300122,20
2021,1442103,20
2021,118966,20
2021,7409,20
2021,10708,20
2021,1268023,20
2021,122124,20
2021,122124,20
2021,74642,20
2021,87280,20
2021,107383,20
2021,1481976,20
2021,89380,20
2021,89380,20
2021,109890,20
2021,70492,20
2021,62538,20
2021,102254,20
2021,51413,20
2021,1186955,20
2021,113204,20
2021,6025,20
2021,5001153,20
2021,1104893,20
2021,75203,20
2021,1160224,20
2021,1496476,20
2021,1121456,20
2021,102280,20
2021,1194058,20
2021,89380,20
2021,10738,20
2021,113829,20
2021,1155933,20
2021,76313,20
2021,19541,20
2021,49586,20
2021,58928,20
2021,1170053,20
2021,5001328,20
2021,100305,20
2021,21446,20
2021,18429,20
2021,1300122,20
2021,1203328,20
2021,1149689,20
2021,19641,20
2021,114186,20
2021,1279605,20
2021,24498,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,1341233,20
2021,19868,20
2021,87544,20
2021,87148,20
2021,1188850,20
2021,38246,20
2021,1322433,20
2021,87280,20
2021,1364323,20
2021,86627,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,1001938,20
2021,70492,20
2021,102869,20
2021,19984,20
2021,1323001,20
2021,123537,20
2021,105191,20
2021,69853,20
2021,100305,20
2021,100305,20
2021,100305,20
2021,97780,20
2021,1149328,20
2021,1330872,20
2021,63768,20
2021,106683,20
2021,102176,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,91099,20
2021,3497,20
2021,41798,20
2021,97346,20
2021,1304730,20
2021,69095,20
2021,10738,20
2021,114178,20
2021,1258844,20
2021,59993,20
2021,18271,20
2021,48895,20
2021,1190154,20
2021,89002,20
2021,100305,20
2021,100305,20
2021,97780,20
2021,1293114,20
2021,98301,20
2021,1160224,20
2021,1442103,20
2021,116218,20
2021,79430,20
2021,87280,20
2021,1292570,20
2021,72379,20
2021,1364323,20
2021,89380,20
2021,44261,20
2021,123526,20
2021,1258528,20
2021,1385516,20
2021,8425,20
2021,64302,20
2021,1118107,20
2021,83702,20
2021,102869,20
2021,17129,20
2021,79430,20
2021,1322330,20
2021,98337,20
2021,111090,20
2021,113025,20
2021,89380,20
2021,89380,20
2021,89380,20
2021,1116091,20
2021,1178769,20
2021,5001328,20
2021,100305,20
2021,1342766,20
2021,17129,20
2021,1330301,20
2021,87280,20
2021,102029,20
2021,100305,20
2021,1300218,20
2021,89380,20
2021,89380,20
2021,5000454,20
2021,3209,20
2021,1260543,20
2021,7304,20
2021,18603,20
2021,65740,20
2021,1156620,20
2021,1266797,20
2021,100305,20
2021,100305,20
2021,318429,20
2021,1321347,20
2021,1365706,20
2021,111090,20
2021,123526,20
2021,102280,20
2021,87280,20
2021,307946,20
2021,113025,20
2021,112056,20
2021,109890,20
2021,1125851,20
2021,123470,20
2021,18346,20
2021,1155933,20
2021,76373,20
2021,76561,20
