NU_ANO,CO_CURSO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO
2021,163,2,1,10028,2001,1,5300108,53,5
2021,163,2,1,10028,2001,1,5300108,53,5
2021,163,2,1,10028,2001,1,5300108,53,5
2021,163,2,1,10028,2001,1,5300108,53,5
2021,163,2,1,10028,2001,1,5300108,53,5
2021,163,2,1,10028,2001,1,5300108,53,5
2021,163,2,1,10028,2001,1,5300108,53,5
2021,163,2,1,10028,2001,1,5300108,53,5
2021,163,2,1,10028,2001,1,5300108,53,5
2021,163,2,1,10028,2001,1,5300108,53,5
2021,163,2,1,10028,2001,1,5300108,53,5
2021,163,2,1,10028,2001,1,5300108,53,5
2021,163,2,1,10028,2001,1,5300108,53,5
2021,163,2,1,10028,2001,1,5300108,53,5
2021,163,2,1,10028,2001,1,5300108,53,5
2021,163,2,1,10028,2001,1,5300108,53,5
2021,163,2,1,10028,2001,1,5300108,53,5
2021,163,2,1,10028,2001,1,5300108,53,5
2021,163,2,1,10028,2001,1,5300108,53,5
2021,163,2,1,10028,2001,1,5300108,53,5
2021,163,2,1,10028,2001,1,5300108,53,5
2021,163,2,1,10028,2001,1,5300108,53,5
2021,163,2,1,10028,2001,1,5300108,53,5
2021,163,2,1,10028,2001,1,5300108,53,5
2021,163,2,1,10028,2001,1,5300108,53,5
2021,163,2,1,10028,2001,1,5300108,53,5
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,297,3,1,10028,702,1,2806701,28,2
2021,310,3,1,10028,3001,1,2806701,28,2
2021,310,3,1,10028,3001,1,2806701,28,2
2021,310,3,1,10028,3001,1,2806701,28,2
2021,310,3,1,10028,3001,1,2806701,28,2
2021,310,3,1,10028,3001,1,2806701,28,2
2021,310,3,1,10028,3001,1,2806701,28,2
2021,310,3,1,10028,3001,1,2806701,28,2
2021,310,3,1,10028,3001,1,2806701,28,2
2021,310,3,1,10028,3001,1,2806701,28,2
2021,310,3,1,10028,3001,1,2806701,28,2
2021,310,3,1,10028,3001,1,2806701,28,2
2021,310,3,1,10028,3001,1,2806701,28,2
2021,310,3,1,10028,3001,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,311,3,1,10028,2402,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,315,3,1,10028,2001,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,317,3,1,10028,4004,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,318,3,1,10028,5401,1,2806701,28,2
2021,322,3,1,10028,1501,1,2806701,28,2
2021,322,3,1,10028,1501,1,2806701,28,2
2021,322,3,1,10028,1501,1,2806701,28,2
2021,322,3,1,10028,1501,1,2806701,28,2
2021,322,3,1,10028,1501,1,2806701,28,2
2021,322,3,1,10028,1501,1,2806701,28,2
2021,322,3,1,10028,1501,1,2806701,28,2
2021,322,3,1,10028,1501,1,2806701,28,2
2021,322,3,1,10028,1501,1,2806701,28,2
2021,322,3,1,10028,1501,1,2806701,28,2
2021,322,3,1,10028,1501,1,2806701,28,2
2021,322,3,1,10028,1501,1,2806701,28,2
2021,322,3,1,10028,1501,1,2806701,28,2
2021,322,3,1,10028,1501,1,2806701,28,2
2021,322,3,1,10028,1501,1,2806701,28,2
2021,322,3,1,10028,1501,1,2806701,28,2
2021,322,3,1,10028,1501,1,2806701,28,2
2021,322,3,1,10028,1501,1,2806701,28,2
2021,322,3,1,10028,1501,1,2806701,28,2
2021,322,3,1,10028,1501,1,2806701,28,2
2021,322,3,1,10028,1501,1,2806701,28,2
2021,322,3,1,10028,1501,1,2806701,28,2
2021,322,3,1,10028,1501,1,2806701,28,2
2021,322,3,1,10028,1501,1,2806701,28,2
2021,322,3,1,10028,1501,1,2806701,28,2
2021,326,3,1,10028,3202,1,2806701,28,2
2021,326,3,1,10028,3202,1,2806701,28,2
2021,326,3,1,10028,3202,1,2806701,28,2
2021,326,3,1,10028,3202,1,2806701,28,2
2021,326,3,1,10028,3202,1,2806701,28,2
2021,326,3,1,10028,3202,1,2806701,28,2
2021,326,3,1,10028,3202,1,2806701,28,2
2021,326,3,1,10028,3202,1,2806701,28,2
2021,326,3,1,10028,3202,1,2806701,28,2
2021,326,3,1,10028,3202,1,2806701,28,2
2021,326,3,1,10028,3202,1,2806701,28,2
2021,326,3,1,10028,3202,1,2806701,28,2
2021,326,3,1,10028,3202,1,2806701,28,2
2021,326,3,1,10028,3202,1,2806701,28,2
2021,326,3,1,10028,3202,1,2806701,28,2
2021,326,3,1,10028,3202,1,2806701,28,2
2021,326,3,1,10028,3202,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
2021,327,3,1,10028,1602,1,2806701,28,2
